_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,site_id,act_codes,access_id,site_name,site_label,site_address,site_description,hours_info,open_close_date,fee,public_transit,public_transit_description,url_public,site_manager,phone_site_manager,email_site_manager,accessibility_description,safety,use_limits,program_yn,program_name,program_description,program_url,program_contact,amenities_description,bike_path_accessible,restrooms,changing_station,food,drinking_water,walking_trails,equipment_rental,boat_launch_yn,parking,parking_descripton,wheelchair_access_restrooms,wheelchair_access_trails,swim_yn,fish_yn,hpbl_yn,mpbl_yn,boat_cleaning_requirements,site_name_photo_01,site_name_photo_02,site_name_photo_03,photo_credits,owner,owner_type,water_quality_monitoring,typology,lat,long,near_cso,cso_label
db6d9a87-e50d-4883-94cb-f5b515cbf417,"Arthur's Landing Rd, Arthur's Landing Rd",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.01123625 40.77721699),40.77721699,-74.01123625,284276,FISH,939,Arthur's Landing Rd,,Arthur's Landing Rd,Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.77721699,-74.01123625,,
ad3e2885-3279-44db-a829-fdb78d2f1114,"Sherman Creek, W.202nd St",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-73.9183 40.8603),40.8603,-73.9183,27889,HPBL,1618,Sherman Creek,,W.202nd St,"This launch has good access to the bucolic Harlem River.
Caution: Local college crews row on the Harlem River.
Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",Sunrise to Sunset (April 1 to December 1),,,Y,Subway: 1; Metro North: University Heights,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,NYC Parks,,,,40.8603,-73.9183,1,
150cc7bc-2c18-4bb7-a935-8a113b76625e,"Seacaucus Greenway, Millridge Rd",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.05206923 40.80408638),40.80408638,-74.05206923,276901,FISH,986,Seacaucus Greenway,,Millridge Rd,"Secaucus Greenway, Boardwalk had a boardwalk walkway that can be accessed from Mill Creek County Park",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.80408638,-74.05206923,,
a14fd58e-fd83-4243-80c9-29cb28d16393,"Trolley Park, Seacaucus Greenway, Meadowlands Parkway & Harmon Plz",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.07345955 40.79151338),40.79151338,-74.07345955,276822,FISH,950,"Trolley Park, Seacaucus Greenway",,Meadowlands Parkway & Harmon Plz,"Benches, Walkway, Parking garage on Harmon Plaza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79151338,-74.07345955,,
3f899342-1caa-4aa2-9268-0d09778b793f,"Seacaucus Greenway, Mallard Pl, Osprey Ct, Blue Heron Dr & Riverside Ct",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.06263665 40.80139456),40.80139456,-74.06263665,276344,FISH,"975, 977, 979, 980, 981",Seacaucus Greenway,,"Mallard Pl, Osprey Ct, Blue Heron Dr & Riverside Ct","Walkway, Walkway, Trash cans, Gazebo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.80139456,-74.06263665,,
6b6025e6-85d5-4b76-a74e-7554da27c633,"County Road Exit, County Rd Exit",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.08355531 40.76705479),40.76705479,-74.08355531,275340,FISH,924,County Road Exit,,County Rd Exit,End of pathway under construction,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.76705479,-74.08355531,,
56819689-bc56-4fb8-84c2-257da629993e,"River Rd, River Rd",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-73.99486325 40.79628625),40.79628625,-73.99486325,274738,FISH,"974, 100, 510, 061, 007",River Rd,,River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.79628625,-73.99486325,,
27b63e6a-1d07-4c5b-b9ca-d277ba044a52,"Palisades Medical Center, Palisades Medical Ctr",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-73.99471033 40.79331187),40.79331187,-73.99471033,274225,FISH,"964, 961, 963",Palisades Medical Center,,Palisades Medical Ctr,"Hudson River Waterfront Walkway. Hackensack UMC, Hudson River Waterfront Walkway",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.79331187,-73.99471033,,
6d483a9f-2888-4176-8c57-50a8a07afe8b,"Hudson River Walkway, North Bergen, River Rd",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-73.99319384 40.7978113),40.7978113,-73.99319384,270102,FISH,"972, 969","Hudson River Walkway, North Bergen",,River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7978113,-73.99319384,,
97189d59-210b-46d5-beef-68830e45c4c9,"Bergen St, Bergen St",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.1634178 40.74327345),40.74327345,-74.1634178,268831,FISH,996,Bergen St,,Bergen St,"waterfront walkway, seating",,,,Y,Newark Light Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74327345,-74.1634178,,
6bb76b8a-4589-468f-b59a-c6ff905493db,"Sussex St, Sussex St & Warren St",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.16347348 40.74396941),40.74396941,-74.16347348,268505,FISH,"912, 994",Sussex St,,Sussex St & Warren St,"waterfront walkway, seating",,,,Y,Newark Light Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74396941,-74.16347348,,
d8b7b234-2b2d-4bec-ae46-03c5f58b8233,"Harrison Ave, Harrison Ave",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.16473734 40.74561071),40.74561071,-74.16473734,268471,FISH,995,Harrison Ave,,Harrison Ave,"waterfront walkway, seats",,,,Y,Newark Light Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74561071,-74.16473734,,
ca95590c-3a9f-4d6e-8f60-7926801939ca,"Cleveland Ave, Cleveland Ave",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.16485504 40.74645293),40.74645293,-74.16485504,268056,FISH,914,Cleveland Ave,,Cleveland Ave,"waterfront walkway, seating",,,,Y,"Morris & Essex Line, Newark Light Rail",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.74645293,-74.16485504,,
9d1e547e-fba1-4bbe-af3e-d1409a661186,"Guttenberg / North Bergen Waterfront Park, River Rd",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-73.99822011 40.79115722),40.79115722,-73.99822011,267199,FISH,"958, 960, 959",Guttenberg / North Bergen Waterfront Park,,River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.79115722,-73.99822011,,
ca03747e-9129-4e8f-b0c8-c8c0c6bf73b0,"Hudson River Waterfront Walkway, Clay St & Passaic St",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.16449816 40.75057223),40.75057223,-74.16449816,265751,FISH,915,Hudson River Waterfront Walkway,,Clay St & Passaic St,Bridge access,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.75057223,-74.16449816,,
6339a234-7a51-4804-9664-a067b436df9a,"Hudson River Waterfront Walkway, Lefante Way",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.10682632 40.66863018),40.66863018,-74.10682632,264173,FISH,1272,Hudson River Waterfront Walkway,,Lefante Way,Hudson River Waterfront Walkway,,,,Y,"Bergen Light Rail, Hudson",,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.66863018,-74.10682632,,
a00c435c-1b6a-4de6-b4b5-078b02235132,"W 22nd St, West 22nd St & Ave",2024-04-18 17:37:55 UTC,Sara Eichner,SRID=4326;POINT(-74.12743712 40.66713501),40.66713501,-74.12743712,257913,FISH,1271,W 22nd St,,West 22nd St & Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.66713501,-74.12743712,,
629154bf-4ee0-417e-a411-726a04c5ea29,"Harbor Pl & Goldsborough Dr, Harbor Pl & Goldsborough Dr, Port Terminal Blvd",2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-74.0899655 40.66965695),40.66965695,-74.0899655,257390,FISH,"9, 871, 268",Harbor Pl & Goldsborough Dr,,"Harbor Pl & Goldsborough Dr, Port Terminal Blvd","Bike trail, Hudson River Waterfront Walkway, Benches, Tear Drop Memorial Park",,,,Y,"Bergen Light Rail, Hudson",,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,40.66965695,-74.0899655,,
8c9e59a1-7709-4030-b1af-d15ba9afbcee,"W 21St S, W 21St St & Ave",2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-74.12762556 40.66672674),40.66672674,-74.12762556,255273,FISH,1270,W 21St S,,W 21St St & Ave,Walkway along the water,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.66672674,-74.12762556,,
5e212b31-320b-4a55-af64-6b01f649b399,"Elco Fisherman's Marina, Boatworks Dr & Ave",2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-74.13605588 40.65689132),40.65689132,-74.13605588,255046,"FISH,MPBL","1, 591, 262",Elco Fisherman's Marina,,Boatworks Dr & Ave,Walkway along the water,,,,Y,"Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65689132,-74.13605588,,
05de8237-8999-4b4d-a929-09d4cc85e43c,Robbins Reef Yacht Club,2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-74.13297689 40.66012678),40.66012678,-74.13297689,254968,MPBL,465,Robbins Reef Yacht Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.66012678,-74.13297689,,
2afcd26c-4ef2-4b6d-b033-55fe0ee9f51f,"Sea Shore Restaurant, 459 City Island Ave, City Island, NY 10464",2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-73.78931618 40.85103053),40.85103053,-73.78931618,235,MPBL,61,Sea Shore Restaurant,,"459 City Island Ave, City Island, NY 10464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85103053,-73.78931618,,
793bab0a-789b-4a98-8e40-0a46baf87cf9,Gesner Avenue Street End,2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-73.91587784 41.08133455),41.08133455,-73.91587784,229201,FISH,834,Gesner Avenue Street End,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,41.08133455,-73.91587784,,
e46931ab-e7b4-4567-9cbe-7e012241d2fe,"Tappan Zee Marina, 695 Piermont Ave, Piermont, NY 10968",2024-04-18 17:37:54 UTC,Sara Eichner,SRID=4326;POINT(-73.9169024 41.04595947),41.04595947,-73.9169024,228367,MPBL,536,Tappan Zee Marina,,"695 Piermont Ave, Piermont, NY 10968",,Open Daily 9:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.04595947,-73.9169024,,
0eec95ec-1a80-4f0b-b330-5bf5ce6ffc13,"Cornettas Restaurant & Marina, 641 Piermont Ave, Piermont, NY 10968",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.91701555 41.04462942),41.04462942,-73.91701555,228365,MPBL,128,Cornettas Restaurant & Marina,,"641 Piermont Ave, Piermont, NY 10968",,Open Daily 9:00 AM-10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.04462942,-73.91701555,,
63790d58-1662-4940-bf50-255dc869b96d,Parelli Park,2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.91444368 41.04100454),41.04100454,-73.91444368,228358,"FISH,SWIM",879,Parelli Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,41.04100454,-73.91444368,0,
9d4784ab-9dde-4f25-8e63-c017e5f4830b,"Piermont Pier, Rte 9W, Cresent St/Ash St through downtown to Piermont Ave, West on Paradise Ave to Ferry Rd",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.90475256 41.04194013),41.04194013,-73.90475256,227653,"FISH,HPBL",420,Piermont Pier,,"Rte 9W, Cresent St/Ash St through downtown to Piermont Ave, West on Paradise Ave to Ferry Rd",,,,,,,http://piermont-ny.gov/parks-recreation,,,,,,Walk-in,Y,Paradise Canoe and Kayak,,,Paradise Canoe and Kayak,,,Y,,,,,,Y,Y,,,,,,,,,,,,,NY Local Government,,,,41.04194013,-73.90475256,0,
f0387ca6-c55b-4703-a4a1-0626537201b0,"Nyack Memorial Park, 4 Depew Ave, Nyack, or 10-8 Bush Place, Fair Lawn",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.916 41.0874),41.0874,-73.916,226522,"FISH,HPBL","374, 869",Nyack Memorial Park,,"4 Depew Ave, Nyack, or 10-8 Bush Place, Fair Lawn",,,,,,,www.nyack-ny.gov/departments/Recreation/memorial-park,,,,,Watch for obstructions,"Park near Area A, closest to river",,,,,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,NY Local Government NJ Local Government,,,,41.0874,-73.916,0,
60088715-1b2e-4a9a-bce0-5de6a1301097,"Nyack Beach State Park, 698 N Broadway, Nyack",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.90964225 41.12525812),41.12525812,-73.90964225,225649,FISH,875,Nyack Beach State Park,,"698 N Broadway, Nyack",,,,Y,,,http://nysparks.com/parks/156/details.aspx,,,,,,,,,,,,,,Y,,,,Y,,Y,Y,,,,,,,,,,,,,NYS Parks,State Park,,,41.12525812,-73.90964225,,
717f77ff-3440-42ee-92dc-c57d57455b93,"Lowland Park, Rte 9W in H. Stony Point, East on Lowland Hills Rd",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.98561465 41.22753794),41.22753794,-73.98561465,224999,FISH,313,Lowland Park,,"Rte 9W in H. Stony Point, East on Lowland Hills Rd",,Day,,,,,,,,,,,Tidal Creek,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,Municipality,,,41.22753794,-73.98561465,,
88a37b2d-7b44-494b-80d4-8fdef42be25d,"Vincent A. Clark Park, Rte 9W in Stony Point, East on Main St/Grassy Point Rd, at int Beach Rd",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.97427563 41.2275438),41.2275438,-73.97427563,224974,FISH,109,Vincent A. Clark Park,,"Rte 9W in Stony Point, East on Main St/Grassy Point Rd, at int Beach Rd",,Day,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,Municipality,,,41.2275438,-73.97427563,,
d649d068-4d26-45c6-bfca-0fe4e6e79ccc,"USA Marina, 36 Hudson Dr, Stony Point, NY 10980",2024-04-18 17:37:53 UTC,Sara Eichner,SRID=4326;POINT(-73.97617168 41.23707171),41.23707171,-73.97617168,224192,MPBL,557,USA Marina,,"36 Hudson Dr, Stony Point, NY 10980",,Mon-Sat 8:00 AM-5:30 PM; Sun 10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.23707171,-73.97617168,,
13cfdc0a-6039-49c9-b860-ad09e0cb4df6,"Patsys Bay Marina, 9 Hudson Dr, Stony Point, NY 10980",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.97639399 41.23272423),41.23272423,-73.97639399,224188,MPBL,399,Patsys Bay Marina,,"9 Hudson Dr, Stony Point, NY 10980",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.23272423,-73.97639399,,
795a66d3-8a9e-4c56-9733-74d70b64d237,"Stony Point Park, Rte 9W Stony Point, East on Main St to Grassy Point Rd",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.9639725 41.22379338),41.22379338,-73.9639725,224145,FISH,527,Stony Point Park,,"Rte 9W Stony Point, East on Main St to Grassy Point Rd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,,,41.22379338,-73.9639725,,
c643c5eb-cd9e-47ad-a8aa-4bd10406d24d,"Bowline Point Parks and Recreational Facility, Rte 9W, East on Railroad Ave, Right on Samsondale Ave, Left on Bowline Rd, behind plant",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.96338696 41.20320332),41.20320332,-73.96338696,223805,FISH,60,Bowline Point Parks and Recreational Facility,,"Rte 9W, East on Railroad Ave, Right on Samsondale Ave, Left on Bowline Rd, behind plant",,9-D,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,Municipality,,,41.20320332,-73.96338696,,
e535d211-e70a-4825-987a-05cc14a7b86c,"Emeline Park, Rte 9W in Haverstraw, East on Broadway, Left on Main St",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.95939811 41.19608533),41.19608533,-73.95939811,223722,FISH,163,Emeline Park,,"Rte 9W in Haverstraw, East on Broadway, Left on Main St",,Day,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,Village of Haverstraw,,,,41.19608533,-73.95939811,,
8f1aa817-ce91-4e9c-9d36-3f4c980b9958,"Haverstraw Marina, 600 Beach Rd, West Haverstraw, NY 10993",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.96815345 41.2164018),41.2164018,-73.96815345,222622,MPBL,225,Haverstraw Marina,,"600 Beach Rd, West Haverstraw, NY 10993",,Open Daily 12:00 AM-5:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2164018,-73.96815345,,
268af6ab-e095-469d-b120-64a9a79aa0db,"Town of Haverstraw Canoe & Kayak Launch, Rte 9W in H Stony Point, East on Main St to Grassy Point Rd, past marina on right",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.96867421 41.22032166),41.22032166,-73.96867421,222620,FISH,549,Town of Haverstraw Canoe & Kayak Launch,,"Rte 9W in H Stony Point, East on Main St to Grassy Point Rd, past marina on right",,Day,,,,,,,,,,,No Motors,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,Municipality,,,41.22032166,-73.96867421,,
5cdc58c9-b017-466f-90be-8b3765cd55f1,"Haverstraw Bay County Park, Rte 9W, East on Railroad Ave/Grassy Pt Rd, Right on Gagan Rd",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.96619544 41.21225033),41.21225033,-73.96619544,222619,FISH,837,Haverstraw Bay County Park,,"Rte 9W, East on Railroad Ave/Grassy Pt Rd, Right on Gagan Rd",,Day,,,,,,,,,,,Fishing Piers,,,,,,,,Y,,,,Y,,Y,Y,,,,,,,,,,,,,,County,,,41.21225033,-73.96619544,,
fcc726ac-5ec9-4dba-951c-c38e52ab7b6a,"Costco, Vernon Blvd between 10th St & Broadway. Fish on promenade in parking lot",2024-04-18 17:37:52 UTC,Sara Eichner,SRID=4326;POINT(-73.93848063 40.76769741),40.76769741,-73.93848063,222,FISH,"1, 301, 763",Costco,,Vernon Blvd between 10th St & Broadway. Fish on promenade in parking lot,,,,,Y,Q103/Q104 Bus to Vernon Blvd Broadway,www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Costco,,,Promenade/Rocky,40.76769741,-73.93848063,,
9c788ac6-b023-4ebe-b332-95d7379c00a0,Tottenville Marina,2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-74.24682175 40.51557268),40.51557268,-74.24682175,221656,MPBL,546,Tottenville Marina,,,,,,,Y,Staten Island Railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51557268,-74.24682175,,
0a4a6025-7287-48e3-ae23-a8671c6e8fe7,"Pelham Bay Park (Orchard Beach Lagoon), Mainland side of City Island Bridge, Park Dr, The Bronx, Best access on Bay Shore Ave by Watt Ave",2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-73.80850245 40.86746113),40.86746113,-73.80850245,22,"FISH,HPBL,SWIM","1, 083, 884, 051, 672, 170, 000, 000, 000",Pelham Bay Park (Orchard Beach Lagoon),,"Mainland side of City Island Bridge, Park Dr, The Bronx, Best access on Bay Shore Ave by Watt Ave",,Sunrise to sunset,April 1 to December 1,,Y,"Subway: 6; Bx29 Bus to City Island Rd, Orchard Beach Circle",www.nycgovparks.org/facilities/kayak/18,,,,,,"Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",Y,NYC Urban Park Rangers,,,NYC Urban Park Rangers,,,Y,Y,Y,Y,Y,,Y,Y,Large parking lot,,,Y,Y,Y,,,,,,,NYC Parks,,,"Beach, Vegetation",40.86746113,-73.80850245,0,
59f52ca2-0a19-40e7-9cc0-ae08afaa4787,"Mansion Marina, 112 Mansion Ave, Great Kills, NY 10308",2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-74.13957986 40.54452633),40.54452633,-74.13957986,216449,MPBL,322,Mansion Marina,,"112 Mansion Ave, Great Kills, NY 10308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54452633,-74.13957986,,
9b1311d9-9edc-42fb-83d1-c85c88a607e2,Richmond County Yacht Club,2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-74.14016948 40.5440704),40.5440704,-74.14016948,216448,MPBL,450,Richmond County Yacht Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5440704,-74.14016948,,
42e16d18-1932-43bc-bfd5-8fca3019efb0,"Old Place Creek, 2828 Gulf Ave, Staten Island",2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-74.19082606 40.62226264),40.62226264,-74.19082606,211675,HPBL,386,Old Place Creek,,"2828 Gulf Ave, Staten Island",,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,NYS DEC,,,,40.62226264,-74.19082606,0,
5a79831a-ee14-4854-a08d-c7484f4d2a52,Ebb-Tide Marina,2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-73.81116624 40.59184285),40.59184285,-73.81116624,206306,MPBL,155,Ebb-Tide Marina,,,,,,,Y,Subway: H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.59184285,-73.81116624,,
09746fcf-e3da-49c6-b925-c7f595eaa329,"W 10th-W 18th St at Broad Channel, W 10th- W 18th St",2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-73.82297006 40.60317198),40.60317198,-73.82297006,203300,FISH,1779,W 10th-W 18th St at Broad Channel,,W 10th- W 18th St,,,,,,,www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City,,,,40.60317198,-73.82297006,,
827dc3fa-ac46-4528-83c1-07620a0f2961,L'il Cricket Marina,2024-04-18 17:37:51 UTC,Sara Eichner,SRID=4326;POINT(-73.83600326 40.65067595),40.65067595,-73.83600326,202854,MPBL,287,L'il Cricket Marina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65067595,-73.83600326,,
5cb616b5-8c4c-46db-8ef1-155b1a8730cb,Old Mill Yacht Club,2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-73.83774954 40.65232642),40.65232642,-73.83774954,202805,MPBL,385,Old Mill Yacht Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65232642,-73.83774954,,
d73ad78e-1a66-470b-b802-a6b81ac96170,"Idlewild Park, Craft Ave & Huxley St",2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-73.74212091 40.64988498),40.64988498,-73.74212091,201576,HPBL,"16, 111, 663",Idlewild Park,,Craft Ave & Huxley St,"Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",9:00 a.m. - 9:00 p.m. Monday to Friday,,,,,www.nycgovparks.org/facilities/kayak/20,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,40.64988498,-73.74212091,1,
26c02c24-88ca-4203-adcb-463868bef93e,Port Atlantic Marina,2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-74.24887761 40.51524743),40.51524743,-74.24887761,200030,MPBL,429,Port Atlantic Marina,,,,,,,Y,Staten Island Railway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.51524743,-74.24887761,,
f2fe717b-6863-4b9e-ba96-7bd7e7634205,"Ferry Point Park, Hutchinson River Parkway by the Whitestone Bridge",2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-73.83245284 40.8135564),40.8135564,-73.83245284,2,FISH,"1, 751, 706",Ferry Point Park,,Hutchinson River Parkway by the Whitestone Bridge,,,,,Y,Bx 42 Bus to Harding Ave/Hosmer Ave,www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYC Parks,,,Rocky,40.8135564,-73.83245284,,
28de5625-8583-4b6b-99e6-22d7b6e554a7,"Atlantis Marina & Yacht Club, 180 Mansion Ave Great Kills, NY 10308",2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-74.14079778 40.54342083),40.54342083,-74.14079778,196110,MPBL,"29, 522",Atlantis Marina & Yacht Club,,"180 Mansion Ave Great Kills, NY 10308",,Open Daily 9:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54342083,-74.14079778,,
9c4d8707-0371-4816-b1f1-746a53ac460f,Great Kills Yacht Club,2024-04-18 17:37:50 UTC,Sara Eichner,SRID=4326;POINT(-74.13745057 40.54598216),40.54598216,-74.13745057,196021,MPBL,211,Great Kills Yacht Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.54598216,-74.13745057,,
